"","Site","Lat","Long"
"14587","21KAN001_WQX-SC508",39.89849,-98.21267
"14588","21NDHDWQ_WQX-380030",46.384,-96.76346
"14589","21KAN001_WQX-SPB173",39.62454,-96.74548
"14590","21KAN001_WQX-SPB196",37.6535,-95.23382
"14591","21KAN001_WQX-SPB054",38.01378,-96.72352
"14592","21KAN001_WQX-SC538",38.9906,-98.7982
"14593","WIDNR_WQX-10031468",42.8931,-90.05367
"14594","21KAN001_WQX-SPB368",38.7096,-95.63994
"14595","WIDNR_WQX-723158",44.45334,-90.12922
"14596","21KAN001_WQX-SPA420",37.6321,-95.25179
"14597","SDDENR_WQX-WFVR3",43.40366,-97.14231
"14598","21KAN001_WQX-SPA261",39.05906,-98.84196
"14599","SDDENR_WQX-NCENBSRR14",44.94255,-97.14666
"14600","21KAN001_WQX-SC709",39.57194,-97.46929
"14601","21KAN001_WQX-SC537",39.00668,-98.44891
"14602","WIDNR_WQX-10017316",44.63484,-90.25352
"14603","21NEB001_WQX-SNI3BRTCK132",42.91143,-99.5851
"14604","21KAN001_WQX-SC542",39.44186,-98.78709
"14605","21KAN001_WQX-SPB006",39.00705,-97.92843
"14606","MNPCA-S005-122",45.39687,-92.8053
"14607","21KAN001_WQX-SPA407",38.5306,-97.46438
"14608","SDDENR_WQX-460157",43.37138,-97.60423
"14609","21NDHDWQ-385421",47.80278,-97.37028
"14610","SDDENR_WQX-BSR080",43.567,-96.71194
"14611","21NDHDWQ_WQX-385301",47.1081,-97.33668
"14612","21KAN001_WQX-SPA386",39.17466,-96.55408
"14613","21KAN001_WQX-SPB277",39.04591,-99.0432
"14614","21KAN001_WQX-SPB146",39.85716,-98.33853
"14615","21NDHDWQ_WQX-385358",46.70229,-97.6577
"14616","21KAN001_WQX-SPB397",38.85665,-96.92714
"14617","21NDHDWQ_WQX-385370",47.9322,-97.5148
"14618","21NDHDWQ-380095",48.12481,-100.7493
"14619","21KAN001_WQX-SC677",39.06586,-95.29012
"14620","21NDHDWQ_WQX-385012",47.73457,-99.3185
"14621","21NDHDWQ_WQX-385540",46.54501,-100.1055
"14622","21NDHDWQ_WQX-385502",47.82138,-99.27611
"14623","21KAN001_WQX-SC684",39.24527,-95.58252
"14624","WIDNR_WQX-10033571",44.44092,-90.13037
"14625","SDDENR_WQX-46BS08",44.57285,-96.93057
"14626","21KAN001_WQX-SC258",39.06701,-95.65038
"14627","21NDHDWQ-380153",47.02735,-98.08619
"14628","21KAN001_WQX-SPB288",39.12933,-95.65517
"14629","21NDHDWQ-380012",46.35537,-98.30607
"14630","21KAN001_WQX-SPB253",39.6681,-97.1258
"14631","21KAN001_WQX-SPA382",38.68095,-95.09196
"14632","21KAN001_WQX-SPB122",37.61854,-97.83298
"14633","21KAN001_WQX-SC681",39.47905,-96.15705
"14634","21KAN001_WQX-SPB491",37.99977,-94.8787
"14635","21KAN001_WQX-SC613",37.51457,-95.1569
"14636","21KAN001_WQX-SC647",39.15884,-96.40732
"14637","21KAN001_WQX-SC210",37.15589,-94.6034
"14638","21NDHDWQ-385024",46.31186,-98.5774
"14639","21KAN001_WQX-SPA180",37.07818,-95.56766
"14640","21NDHDWQ-385362",46.70272,-98.62304
"14641","21KAN001_WQX-SPB148",37.26631,-94.76702
"14642","21KAN001_WQX-SPA057",38.92283,-97.09982
"14643","21NDHDWQ_WQX-385551",47.28622,-100.9658
"14644","21NDHDWQ-380156",47.40701,-97.05736
"14645","21KAN001_WQX-SPA132",37.41917,-97.01395
"14646","21KAN001_WQX-SC722",39.84897,-95.10136
"14647","21KAN001_WQX-SC697",38.43938,-94.76829
"14648","WIDNR_WQX-033064",45.36744,-92.12243
"14649","21NDHDWQ-385367",46.97953,-98.5802
"14650","SDDENR_WQX-460733",45.6033,-98.31093
"14651","21KAN001_WQX-SPA155",37.86233,-94.74294
"14652","21KAN001_WQX-SC654",37.42603,-97.00569
"14653","21KAN001_WQX-SC740",38.2695,-95.95923
"14654","21NDHDWQ_WQX-385256",48.77039,-97.78679
"14655","21KAN001_WQX-SPA478",37.86898,-98.8774
"14656","21KAN001_WQX-SC236",38.91098,-95.26038
"14657","WIDNR_WQX-723130",44.61811,-90.23728
"14658","21KAN001_WQX-SPB106",37.03935,-98.46972
"14659","21NDHDWQ_WQX-385504",47.8761,-99.7181
"14660","SDDENR_WQX-EDWQSPZWQM91",45.23285,-96.61946
"14661","21KAN001_WQX-SPA115",38.31843,-96.56765
"14662","21KAN001_WQX-SC644",38.85685,-97.19173
"14663","SDDENR_WQX-LOWJIMJRT17A",43.43357,-97.83844
"14664","SDDENR_WQX-NWQI_SK1",43.80457,-96.85139
"14665","21KAN001_WQX-SC733",38.78584,-98.4887
"14666","21KAN001_WQX-SC626",38.38665,-96.68846
"14667","21KAN001_WQX-SPB340",38.43404,-95.74535
"14668","21KAN001_WQX-SPB234",37.39395,-98.48319
"14669","WIDNR_WQX-10033544",44.65546,-90.36435
"14670","21NDHDWQ_WQX-384202",45.99429,-97.67478
"14671","21KAN001_WQX-SPB121",39.05963,-97.59251
"14672","21KAN001_WQX-SC253",38.96037,-94.97028
"14673","21NDHDWQ_WQX-385589",46.33723,-101.1316
"14674","21NDHDWQ-385345",47.80526,-98.71717
"14675","21KAN001_WQX-SC703",37.95682,-97.50063
"14676","21KAN001_WQX-SC744",37.6158,-97.02502
"14677","21NDHDWQ-385023",46.3118,-98.61528
"14678","21KAN001_WQX-SPA355",38.18522,-95.49006
"14679","21KAN001_WQX-SC607",37.08761,-95.60184
"14680","21KAN001_WQX-SPB007",37.12126,-99.17063
"14681","SDDENR_WQX-NWQI_SK2",43.79003,-96.85972
"14682","21KAN001_WQX-SC618",37.10174,-97.96586
"14683","21KAN001_WQX-SP829",37.01163,-100.4919
"14684","21KAN001_WQX-SPA177",39.10243,-99.84215
"14685","21NDHDWQ-380067",46.37668,-100.9347
"14686","21KAN001_WQX-SPB036",38.36771,-96.00223
"14687","21KAN001_WQX-SPA137",39.49632,-97.72664
"14688","WIDNR_WQX-10015314",44.45391,-90.15023
"14689","21NDHDWQ_WQX-380013",46.88339,-98.67086
"14690","21KAN001_WQX-SC704",37.51954,-97.04868
"14691","WIDNR_WQX-10031450",42.96287,-89.82162
"14692","21KAN001_WQX-SPA143",37.5206,-97.33239
"14693","21NDHDWQ_WQX-385013",47.67299,-99.06319
"14694","MNPCA-S008-128",48.2229,-95.809
"14695","21KAN001_WQX-SC759",39.13136,-96.7079
"14696","21KAN001_WQX-SPA087",38.55043,-95.94905
"14697","21KAN001_WQX-SPA150",39.36338,-95.28536
"14698","21KAN001_WQX-SPB381",39.43695,-97.41856
"14699","21NDHDWQ_WQX-385591",46.41679,-101.1348
"14700","21KAN001_WQX-SC617",37.69435,-94.64879
"14701","WIDNR_WQX-723296",44.30228,-90.12182
"14702","SDDENR_WQX-460662",44.29713,-96.86689
"14703","21KAN001_WQX-SPB118",37.89779,-97.04542
"14704","21NDHDWQ_WQX-385352",47.32562,-97.78971
"14705","21NDHDWQ-385447",46.21479,-97.28033
"14706","21KAN001_WQX-SPB336",39.11939,-96.4605
"14707","21KAN001_WQX-SC264",39.02827,-96.80449
"14708","21KAN001_WQX-SC120",38.23502,-96.92543
"14709","WIDNR_WQX-623201",44.38832,-91.43052
"14710","WIDNR_WQX-10031470",42.9245,-90.07513
"14711","SDDENR_WQX-WFVR4",43.39616,-97.08293
"14712","21KAN001_WQX-SPA185",38.93114,-94.6979
"14713","21NDHDWQ_WQX-385360",46.89068,-97.59492
"14714","SDDENR_WQX-SDSUPNUP",44.32872,-96.79631
"14715","21NDHDWQ_WQX-385023",46.3118,-98.61528
"14716","21NDHDWQ-384115",47.20024,-101.912
"14717","SDDENR_WQX-460695",45.38028,-98.49567
"14718","WIDNR_WQX-10029043",43.77608,-87.99387
"14719","21NDHDWQ_WQX-380021",48.37047,-101.5698
"14720","21KAN001_WQX-SPB181",39.36154,-98.8985
"14721","21KAN001_WQX-SPB018",39.69726,-97.7915
"14722","21NDHDWQ_WQX-385417",47.33723,-102.2699
"14723","21KAN001_WQX-SPA199",38.63213,-95.85707
"14724","21KAN001_WQX-SPB280",38.93861,-94.97953
"14725","21KAN001_WQX-SPA444",39.95785,-100.2368
"14726","21KAN001_WQX-SPA054",37.37711,-99.48969
"14727","21NDHDWQ-380021",48.37047,-101.5698
"14728","21KAN001_WQX-SPA187",37.464,-97.23653
"14729","21KAN001_WQX-SP912",37.33572,-97.24075
"14730","SDDENR_WQX-460740",44.86081,-97.06828
"14731","21NDHDWQ_WQX-384038",46.15406,-97.42572
"14732","MNPCA-S008-132",48.3091,-95.6581
"14733","21KAN001_WQX-SPB236",39.7838,-96.22961
"14734","21KAN001_WQX-SPB004",37.0731,-95.46758
"14735","21KAN001_WQX-SC608",37.00654,-95.61635
"14736","21KAN001_WQX-SC671",39.00855,-98.09579
"14737","21KAN001_WQX-SP910",39.45861,-97.2232
"14738","21KAN001_WQX-SC639",39.08085,-95.55516
"14739","WIDNR_WQX-10008182",43.74628,-87.97739
"14740","21KAN001_WQX-SPA264",37.13198,-96.16986
"14741","WIDNR_WQX-10031624",42.87569,-89.92355
"14742","21NDHDWQ_WQX-385593",46.43755,-101.1325
"14743","SDDENR_WQX-EDWQSPZWQM90",45.22858,-96.64127
"14744","21KAN001_WQX-SPB486",38.1157,-97.47039
"14745","21KAN001_WQX-SPB061",39.7118,-97.42232
"14746","WIDNR_WQX-10029011",43.61917,-88.92261
"14747","21KAN001_WQX-SPA117",39.74511,-99.34672
"14748","21NDHDWQ_WQX-384130",47.55801,-98.86304
"14749","SDDENR_WQX-UPJIMZZJR48",45.66784,-98.3083
"14750","SDDENR_WQX-UPJIMZZJR46",45.33994,-98.33021
"14751","WIDNR_WQX-10021401",42.83185,-89.85379
"14752","21SC60WQ_WQX-CW-250",34.00542,-80.73319
"14753","21KAN001_WQX-SPA298",38.06981,-99.99996
"14754","21SC60WQ_WQX-SV-371",33.65144,-82.07372
"14755","21KAN001_WQX-SC504",39.37979,-97.17525
"14756","21KAN001_WQX-SC578",38.60086,-95.68443
"14757","21KAN001_WQX-SPB413",39.92998,-97.28666
"14758","21KAN001_WQX-SC699",37.22479,-95.60877
"14759","21KAN001_WQX-SPB468",37.01732,-95.01117
"14760","21KAN001_WQX-SC679",38.89902,-95.1966
"14761","21KAN001_WQX-SC686",39.50537,-95.57014
"14762","21KAN001_WQX-SPB172",39.82714,-96.55697
"14763","21KAN001_WQX-SC590",37.29015,-98.55891
"14764","WIDNR_WQX-10009781",42.8991,-89.77685
"14765","WIDNR_WQX-10029527",42.84726,-89.9356
"14766","21KAN001_WQX-SPB233",39.55355,-99.7302
"14767","21NDHDWQ-385045",46.56726,-103.0304
"14768","NJDEP_BFBM-01407520",40.30428,-74.10074
"14769","21KAN001_WQX-SC291",40.0003,-95.62706
"14770","21KAN001_WQX-SPB022",39.3685,-97.92931
"14771","21SC60WQ_WQX-PD-078",34.25662,-79.69947
"14772","21SC60WQ_WQX-SV-365",33.79139,-82.19666
"14773","21SC60WQ_WQX-C-021",33.98015,-80.91461
"14774","21SC60WQ_WQX-PD-344",34.37145,-80.31137
"14775","21SC60WQ_WQX-S-298",34.01386,-81.08781
"14776","LWRBRULE-SC-24",43.99288,-99.38081
"14777","11113300-03-JNC",43.14952,-70.89008
"14778","21KAN001_WQX-SC689",38.36188,-96.45502
"14779","21KAN001_WQX-SC616",38.62265,-95.19721
"14780","11113300-07-BKR",43.86815,-71.91129
"14781","21NDHDWQ-385354",46.82322,-97.22144
"14782","WIDNR_WQX-10009432",42.87471,-89.7989
"14783","MNPCA-S008-107",47.9344,-96.3852
"14784","21SC60WQ_WQX-PD-352",33.93202,-79.26718
"14785","LWRBRULE-TR-38",44.03831,-99.44304
"14786","11113300-13-OYS",43.14843,-71.00038
"14787","21SC60WQ_WQX-CSTL-043",33.02229,-80.16349
"14788","21SC60WQ_WQX-S-072",34.65271,-82.29753
"14789","21SC60WQ_WQX-SV-137",34.74285,-82.8021
"14790","21NDHDWQ-385402",48.8792,-101.8679
"14791","WIDNR_WQX-10031452",42.86492,-89.76584
"14792","21NDHDWQ-380087",47.28547,-101.6227
"14793","21KAN001_WQX-SPB436",38.11518,-95.68525
"14794","21NDHDWQ-385364",46.73243,-98.77588
"14795","21SC60WQ_WQX-E-032",33.09143,-80.51276
"14796","21SC60WQ_WQX-CW-155",34.12963,-80.75423
"14797","21SC60WQ_WQX-RS-03333",33.21918,-79.91319
"14798","21KAN001_WQX-SPB128",39.07187,-95.73095
"14799","21NDHDWQ-385025",46.16961,-98.54827
"14800","WIDNR_WQX-10033535",44.71365,-90.33536
"14801","21KAN001_WQX-SPA164",38.01728,-95.1147
"14802","21KAN001_WQX-SPA191",37.50541,-96.77032
"14803","21KAN001_WQX-SPB210",39.46344,-98.19707
"14804","MNPCA-S005-120",45.41574,-92.8223
"14805","MNPCA-S008-109",47.7748,-96.4008
"14806","21SC60WQ_WQX-S-125",34.3917,-82.22366
"14807","MNPCA-S008-129",48.2232,-95.7657
"14808","21NDHDWQ-385170",46.40677,-97.68364
"14809","21SC60WQ_WQX-PD-258",34.3737,-80.06077
"14810","21SC60WQ_WQX-RS-02467",33.24737,-79.57741
"14811","21SC60WQ_WQX-C-009",33.80159,-80.96677
"14812","21KAN001_WQX-SPA086",39.26183,-96.95894
"14813","21NDHDWQ-384216",45.93682,-98.45371
"14814","WIDNR_WQX-10030489",45.06188,-90.35493
"14815","21KAN001_WQX-SC665",39.42354,-98.78386
"14816","WIDNR_WQX-10016089",44.51127,-90.13814
"14817","21KAN001_WQX-SPA417",38.90684,-99.39142
"14818","11113300-01-CSB",43.13358,-70.97064
"14819","21KAN001_WQX-SPA211",38.07707,-95.63436
"14820","21SC60WQ_WQX-SV-370",32.3827,-81.17936
"14821","21KAN001_WQX-SC636",38.47341,-97.22463
"14822","21KAN001_WQX-SPB123",38.39532,-94.95486
"14823","21KAN001_WQX-SPB126",38.13083,-98.08737
"14824","21KAN001_WQX-SP915",38.3786,-96.26184
"14825","21SC60WQ_WQX-SV-230",34.95813,-82.85319
"14826","21KAN001_WQX-SPB055",38.21839,-100.0979
"14827","21KAN001_WQX-SC746",37.07347,-94.74077
"14828","DRBC-1616 BCP",40.4857,-75.0725
"14829","21KAN001_WQX-SPA141",39.7543,-97.08698
"14830","DRBC-2825 BCP",41.53768,-75.02706
"14831","MNPCA-S008-119",48.5259,-95.797
"14832","21SC60WQ_WQX-CSTL-116",33.21657,-80.9908
"14833","WIDNR_WQX-723228",44.51635,-90.13602
"14834","WIDNR_WQX-143027",43.60471,-88.91549
"14835","DRBC-2269A BCP",41.0882,-75.0379
"14836","21KAN001_WQX-SPB369",39.55428,-98.69211
"14837","21SC60WQ_WQX-CSTL-107",32.58826,-80.92381
"14838","21SC60WQ_WQX-MD-127",33.68717,-79.00452
"14839","21SC60WQ_WQX-C-007",33.75294,-80.64502
"14840","21KAN001_WQX-SPB042",37.7945,-98.41062
"14841","21SC60WQ_WQX-PD-281",33.85222,-79.54538
"14842","11113300-58-CNT",44.49611,-71.59442
"14843","WIDNR_WQX-723203",44.63723,-90.23879
"14844","21KAN001_WQX-SPB230",37.88272,-96.86419
"14845","21KAN001_WQX-SPB303",37.70859,-96.22362
"14846","21SC60WQ_WQX-E-109",33.08921,-80.52145
"14847","WIDNR_WQX-10021105",44.28646,-91.27898
"14848","21KAN001_WQX-SPA387",38.36582,-96.11486
"14849","21KAN001_WQX-SC604",39.46301,-95.55653
"14850","21SC60WQ_WQX-C-075",33.8399,-80.86039
"14851","WIDNR_WQX-273050",44.40312,-90.9745
"14852","21SC60WQ_WQX-PD-350",33.75677,-79.21877
"14853","DRBC-2611 BCP",41.42694,-74.75611
"14854","DRBC-2130A BCP",40.99349,-75.13761
"14855","21NJDEP1-01464020",40.21721,-74.76637
"14856","WIDNR_WQX-603452",43.74131,-87.9844
"14857","DRBC-1838 ICP",40.69111,-75.20417
"14858","21SC60WQ_WQX-S-102",34.15266,-81.61478
"14859","21KAN001_WQX-SPA397",39.71136,-97.59548
"14860","21SC60WQ_WQX-B-332",34.78302,-81.9723
"14861","MNPCA-S008-133",48.2963,-95.4869
"14862","21SC60WQ_WQX-SV-343",34.76927,-83.0115
"14863","21KAN001_WQX-SC601",39.95065,-96.05324
"14864","21KAN001_WQX-SC110",36.98704,-94.84561
"14865","WIDNR_WQX-10030006",43.07537,-88.95613
"14866","NJDEP_BFBM-01409416",39.63375,-74.71803
"14867","WIDNR_WQX-273048",44.38596,-90.92381
"14868","MNPCA-S002-979",48.22335,-95.61542
"14869","WIDNR_WQX-10033541",44.64388,-90.31654
"14870","21KAN001_WQX-SC738",37.04586,-99.77694
"14871","21KAN001_WQX-SPA274",39.05173,-96.02084
"14872","21SC60WQ_WQX-CSTL-112",33.20833,-79.46904
"14873","21SC60WQ_WQX-B-123",34.37129,-81.08936
"14874","21KAN001_WQX-SPA249",38.87443,-97.40956
"14875","WIDNR_WQX-10021104",44.37486,-91.29426
"14876","21KAN001_WQX-SC211",37.12113,-94.58212
"14877","21NDHDWQ-385418",47.16401,-98.791
"14878","WIDNR_WQX-10014689",46.72261,-92.14439
"14879","11113300-02-SHG",42.86064,-71.49303
"14880","11113300-07-OYS",43.13281,-70.94832
"14881","21NDHDWQ-380022",46.91661,-103.532
"14882","NJDEP_BFBM-01399780",40.63466,-74.6867
"14883","21SC60WQ_WQX-SV-2027",33.35333,-81.63056
"14884","21SC60WQ_WQX-C-072",33.8413,-80.7318
"14885","21KAN001_WQX-SPA379",37.53323,-97.26187
"14886","21SC60WQ_WQX-PD-372",34.62539,-79.44016
"14887","21SC60WQ_WQX-C-017",33.94814,-80.9891
"14888","WIDNR_WQX-10033538",44.65634,-90.21841
"14889","MNPCA-S003-321",45.44552,-94.33647
"14890","21KAN001_WQX-SPA335",37.607,-97.30685
"14891","DRBC-2899 ICP",41.60968,-75.06184
"14892","DRBC-1891 ICP",40.75825,-75.18772
"14893","21KAN001_WQX-SPB162",39.99277,-97.93205
"14894","21NDHDWQ-385050",46.54036,-102.3599
"14895","21SC60WQ_WQX-B-047",34.39412,-81.39652
"14896","21SC60WQ_WQX-PD-256",34.18614,-79.85135
"14897","21KAN001_WQX-SPA356",37.89759,-95.24373
"14898","21SC60WQ_WQX-CW-088",34.71771,-81.19228
"14899","11113300-01-XBB",43.14111,-71.00594
"14900","21KAN001_WQX-SPB112",38.81194,-95.89562
"14901","21KAN001_WQX-SPB424",39.2307,-94.89821
"14902","21SC60WQ_WQX-PD-027",34.27074,-79.78646
"14903","21KAN001_WQX-SC606",37.04245,-95.54884
"14904","21KAN001_WQX-SPB085",39.10961,-99.90702
"14905","21KAN001_WQX-SPB156",39.95611,-95.7123
"14906","DRBC-1556 BCP",40.4076,-75.0416
"14907","DRBC-3307 BCP",41.95282,-75.27712
"14908","WIDNR_WQX-10011636",42.89289,-89.77839
"14909","21KAN001_WQX-SPA359",38.78216,-94.98478
"14910","21SC60WQ_WQX-PD-346",33.88171,-79.76395
"14911","11113300-01T-SOP",42.98225,-71.68259
"14912","21SC60WQ_WQX-S-004",34.9789,-82.52202
"14913","WIDNR_WQX-10031469",42.94488,-89.81986
"14914","11113300-02-BBO",43.14523,-71.35522
"14915","21SC60WQ_WQX-CW-233",34.63716,-80.92784
"14916","11113300-01X-OTB",42.97114,-72.21443
"14917","11113300-02-ASH",42.78607,-72.48646
"14918","21KAN001_WQX-SPA357",39.41791,-99.12947
"14919","21SC60WQ_WQX-B-037",34.71887,-82.06885
"14920","21SC60WQ_WQX-B-136",34.77632,-81.4324
"14921","21KAN001_WQX-SPA201",39.13159,-97.77123
"14922","21KAN001_WQX-SPB400",39.30421,-96.3504
"14923","21KAN001_WQX-SC553",39.59463,-95.09569
"14924","DRBC-3312 ICP",41.9525,-75.29121
"14925","21SC60WQ_WQX-PD-337",34.20357,-79.54927
"14926","21KAN001_WQX-SPB420",37.96992,-96.37498
"14927","21SC60WQ_WQX-S-119",34.5972,-82.42838
"14928","21SC60WQ_WQX-SV-111",34.59978,-82.77229
"14929","21SC60WQ_WQX-S-007",34.79908,-82.46994
"14930","WIDNR_WQX-10031458",42.94109,-90.12276
"14931","21SC60WQ_WQX-CSB-001R",33.98805,-81.04601
"14932","21SC60WQ_WQX-CSTL-113",33.19531,-79.95155
"14933","MNPCA-S008-110",47.7892,-96.3529
"14934","21SC60WQ_WQX-RS-08076",33.01827,-80.81174
"14935","21SC60WQ_WQX-SV-353",33.79981,-82.12331
"14936","21SC60WQ_WQX-RS-01056",33.19401,-79.45329
"14937","21SC60WQ_WQX-CW-017",34.69999,-80.8374
"14938","21SC60WQ_WQX-PD-035",34.13581,-79.63163
"14939","21SC60WQ_WQX-SV-342",34.76653,-83.02571
"14940","DRBC-1487 ICP",40.36583,-74.94917
"14941","WIDNR_WQX-373366",44.80694,-89.97409
"14942","11113300-07-BLM",43.17444,-70.91783
"14943","11113300-25-CCH",43.38712,-71.06074
"14944","21KAN001_WQX-SC688",38.34691,-96.0857
"14945","WIDNR_WQX-723136",44.54066,-90.09883
"14946","21KAN001_WQX-SPB125",39.69679,-97.59711
"14947","WIDNR_WQX-303001",42.51166,-88.17917
"14948","WIDNR_WQX-10033575",44.38981,-90.10628
"14949","21SC60WQ_WQX-S-319",34.8449,-82.40168
"14950","21KAN001_WQX-SC534",37.95593,-97.44247
"14951","WIDNR_WQX-10013798",44.07653,-90.82911
"14952","11113300-08-MER",42.93604,-71.45647
"14953","21SC60WQ_WQX-B-317",35.05488,-82.36722
"14954","21SC60WQ_WQX-RS-15263",32.97631,-81.15495
"14955","21KAN001_WQX-SPA328",37.08779,-96.48964
"14956","21KAN001_WQX-SPB008",38.40534,-96.46053
"14957","21KAN001_WQX-SPA389",38.79836,-98.93668
"14958","MNPCA-S008-100",47.76,-96.3124
"14959","21KAN001_WQX-SPB313",39.01607,-97.48243
"14960","21SC60WQ_WQX-PD-367",34.50019,-79.64991
"14961","21SC60WQ_WQX-PD-137",34.38008,-80.06272
"14962","WIDNR_WQX-10031454",42.95572,-89.97037
"14963","21SC60WQ_WQX-C-008",33.93744,-81.07772
"14964","NJDEP_BFBM-01367800",41.16261,-74.6753
"14965","DRBC-2439 BCP",41.30577,-74.85151
"14966","21KAN001_WQX-SC082",38.99243,-98.44895
"14967","21KAN001_WQX-SPB306",39.02774,-98.22592
"14968","21KAN001_WQX-SPA222",37.45695,-98.18016
"14969","WIDNR_WQX-10033566",44.54036,-90.12195
"14970","WIDNR_WQX-723002",44.43385,-89.77583
"14971","21SC60WQ_WQX-RS-06165",33.82107,-78.96823
"14972","21KAN001_WQX-SPA095",37.58958,-97.97253
"14973","WIDNR_WQX-10029437",45.94172,-90.11038
"14974","WIDNR_WQX-10014320",42.89871,-90.0736
"14975","21SC60WQ_WQX-E-050",33.34421,-80.5942
"14976","21SC60WQ_WQX-C-001",33.98965,-80.97411
"14977","NJDEP_BFBM-01398102",40.54685,-74.6965
"14978","21KAN001_WQX-SC664",37.05639,-96.68169
"14979","21KAN001_WQX-SPA097",39.19125,-99.40536
"14980","21KAN001_WQX-SPB461",38.62354,-97.58889
"14981","21SC60WQ_WQX-CSTL-063",33.15093,-80.17538
"14982","21KAN001_WQX-SP930",37.78589,-96.42539
"14983","21SC60WQ_WQX-SV-349",34.21772,-82.30374
"14984","21SC60WQ_WQX-S-047",34.18393,-81.72609
"14985","21SC60WQ_WQX-S-294",34.01303,-81.17042
"14986","21KAN001_WQX-SC650",39.60982,-97.53837
"14987","21KAN001_WQX-SPA104",37.09986,-97.43569
"14988","21SC60WQ_WQX-BF-008",34.64937,-81.66133
"14989","21NJDEP1-01382000",40.8972,-74.2729
"14990","21SC60WQ_WQX-S-306",33.99208,-81.46497
"14991","21SC60WQ_WQX-CSTL-071",32.81283,-80.53199
"14992","21SC60WQ_WQX-PD-065",34.18339,-79.76976
"14993","21KAN001_WQX-SPA090",38.02005,-99.99144
"14994","21KAN001_WQX-SC694",37.11932,-96.21572
"14995","21NJDEP1-01402000",40.4748,-74.5759
"14996","21KAN001_WQX-SP808",37.78636,-94.93333
"14997","21SC60WQ_WQX-SV-325",33.23903,-81.7437
"14998","21SC60WQ_WQX-PD-230",34.15195,-79.73473
"14999","DRBC-2735 ICP",41.47571,-74.91275
"15000","DRBC-2130B BCP",40.99889,-75.13772
"15001","21SC60WQ_WQX-B-075",34.59329,-81.39276
"15002","21KAN001_WQX-SPB130",39.46083,-97.71388
"15003","21SC60WQ_WQX-RS-13136",35.1244,-81.12045
"15004","WIDNR_WQX-10031446",42.944,-89.91572
"15005","21KAN001_WQX-SPA434",39.49175,-95.81165
"15006","21KAN001_WQX-SPB240",38.62828,-95.99124
"15007","21SC60WQ_WQX-B-349",34.49207,-81.46796
"15008","21KAN001_WQX-SPB404",38.40562,-96.09895
"15009","21SC60WQ_WQX-CW-016",34.70832,-80.86756
"15010","21SC60WQ_WQX-BL-001",34.9437,-81.78855
"15011","WIDNR_WQX-10014637",44.30708,-91.16644
"15012","WIDNR_WQX-253057",42.93523,-90.01479
"15013","21KAN001_WQX-SPB189",39.59603,-97.57127
"15014","21KAN001_WQX-SPB241",39.71282,-99.01042
"15015","21SC60WQ_WQX-B-352",34.42499,-81.60466
"15016","21SC60WQ_WQX-B-103",35.14387,-82.1837
"15017","11113300-01-MER",42.67595,-71.42132
"15018","21SC60WQ_WQX-S-050",34.00798,-81.74135
"15019","21KAN001_WQX-SPB432",38.73924,-96.10514
"15020","11113300-02H-PBD",44.35979,-71.1855
"15021","MNPCA-S008-121",48.2234,-95.6802
"15022","21SC60WQ_WQX-S-287",34.05384,-81.18637
"15023","21KAN001_WQX-SPB105",39.73537,-100.1852
"15024","21SC60WQ_WQX-PD-353",33.95035,-80.17972
"15025","21SC60WQ_WQX-E-007",33.4828,-80.87397
"15026","21KAN001_WQX-SPB180",37.73586,-95.75646
"15027","21SC60WQ_WQX-B-053",34.50902,-81.59854
"15028","21SC60WQ_WQX-PD-176",34.08517,-79.2036
"15029","NJDEP_BFBM-01408000",40.16168,-74.1546
"15030","21KAN001_WQX-SP831",39.11525,-96.61065
"15031","21SC60WQ_WQX-RS-06163",34.81539,-81.38417
"15032","21SC60WQ_WQX-B-126",35.12335,-81.98949
"15033","21SC60WQ_WQX-CSTL-102",32.95837,-80.20099
"15034","21SC60WQ_WQX-RS-05572",33.13207,-80.52191
"15035","WIDNR_WQX-10031441",42.80871,-89.85477
"15036","21SC60WQ_WQX-B-302",35.10792,-82.12886
"15037","21KAN001_WQX-SPA290",38.94246,-95.31851
"15038","21KAN001_WQX-SPB072",38.47744,-96.16482
"15039","11113300-01-DBE",43.16945,-70.96678
"15040","21KAN001_WQX-SPB046",37.47654,-96.88061
"15041","21KAN001_WQX-SC705",38.02861,-97.52103
"15042","WIDNR_WQX-10029435",45.94619,-90.29659
"15043","NJDEP_BFBM-01398065",40.49347,-74.7533
"15044","21SC60WQ_WQX-E-107",33.51246,-81.31837
"15045","21KAN001_WQX-SPA216",37.20593,-94.95901
"15046","21SC60WQ_WQX-SV-324",33.30784,-81.71963
"15047","21SC60WQ_WQX-SV-318",34.00042,-82.35216
"15048","WIDNR_WQX-10033643",44.58812,-90.18086
"15049","21NDHDWQ-380031",46.47112,-96.78198
"15050","DRBC-2392 BCP",41.23822,-74.9172
"15051","21SC60WQ_WQX-PD-333",34.76064,-80.47395
"15052","21KAN001_WQX-SPA296",37.09581,-97.84208
"15053","21KAN001_WQX-SC250",39.05927,-94.87131
"15054","21NJDEP1-01379200",40.64973,-74.5242
"15055","21KAN001_WQX-SPB235",38.18919,-94.79641
"15056","21KAN001_WQX-SPB030",37.05639,-96.68169
"15057","21KAN001_WQX-SPB254",38.28929,-98.14444
"15058","21SC60WQ_WQX-B-159",34.9155,-81.42145
